anio,Clave_del_incendio,latitud,longitud,Clave_Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Region,Predio,Causa,Causa_especifica,Fecha_Inicio,Fecha_Termino,Duracion_dias,Tipo_de_incendio,Tipo_Vegetacion,Regimen_de_fuego,Tipo_impacto,Arbolado_Adulto,Renuevo,Arbustivo,Herbaceo,Hojarasca,Total_hectareas,Tamano,Deteccion,Llegada,Duracion,Entidad,fn_Clave_del_incendio,fn_Predio,fn_Causa,fn_Causa_especifica,fn_Duracion_dias,fn_Tipo_de_incendio,fn_Tipo_Vegetacion,fn_Tipo_impacto,fn_Tamano
2024,24-12-0227,17.7178333,-100.784222,3,Guerrero,Ajuchitlán del Progreso,12,3,312,Centro,San Antonio Texas / Los Bayados,Desconocidas,Desconocidas,6/6/2024,6/11/2024,4 a 7 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,400,0,601.6,1001.6,Mayor a 100 Hectáreas,3600,0,435600,Guerrero,,,,,,,,,
2024,24-12-0228,17.2532306,-99.482175,29,Guerrero,Chilpancingo de los Bravo,12,29,2912,Centro,Cajeles / Las Antenas y La Cruz,Desconocidas,Desconocidas,6/8/2024,6/11/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,45,0,63.42,108.42,Mayor a 100 Hectáreas,3600,165600,273600,Guerrero,,,,,,,,,
2024,24-12-0229,17.9708611,-101.124,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,El Cundan Chiquito / Vaca Blanca,Desconocidas,Desconocidas,6/6/2024,6/14/2024,Mayor de 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,338.19,450,4000,4788.19,Mayor a 100 Hectáreas,3000,0,676800,Guerrero,,,,,,,,,
2024,24-12-0230,17.8350778,-101.002947,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,El Durazno / El Carrizal,Desconocidas,Desconocidas,6/5/2024,6/17/2024,Mayor de 7 Días,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Severo,0,0,87.49,0,350,437.49,Mayor a 100 Hectáreas,12600,21600,1036800,Guerrero,,,,,,,,,
2024,24-12-0231,17.9100556,-100.988056,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,El Carrizal / Las Mesas y Anexos. Los Diamantes,Desconocidas,Desconocidas,6/7/2024,6/13/2024,4 a 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,339.93,0,500,839.93,Mayor a 100 Hectáreas,3600,0,500400,Guerrero,,,,,,,,,
2024,24-12-0232,17.8098056,-101.064472,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,Río Frío de los Fresnos / Los Olivos,Desconocidas,Desconocidas,6/7/2024,6/11/2024,4 a 7 Días,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,150,0,175.47,325.47,Mayor a 100 Hectáreas,36000,82800,345600,Guerrero,,,,,,,,,
2024,24-12-0233,17.3347222,-99.8196389,29,Guerrero,Chilpancingo de los Bravo,12,29,2912,Centro,Santa Rita y Tecalco,Actividades agrícolas,Quema para desmontar,6/10/2024,6/13/2024,4 a 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,100,0,228.98,328.98,Mayor a 100 Hectáreas,3600,172800,270000,Guerrero,,,,,,,,,
2024,24-12-0234,17.522475,-99.5275028,29,Guerrero,Chilpancingo de los Bravo,12,29,2912,Centro,La Cienega / El Culebreado,Desconocidas,Desconocidas,5/28/2024,5/29/2024,2 a 3 Días,Superficial,Bosque de Táscate,Influido,Impacto Mínimo,0,0,8,7,21.68,36.68,21 a 50 Hectáreas,3600,66600,104400,Guerrero,,,,,,,,,
2024,24-12-0235,17.1757639,-100.2475,11,Guerrero,Atoyac de Álvarez,12,11,1112,Centro,Cerro Prieto,Desconocidas,Desconocidas,3/24/2024,3/27/2024,4 a 7 Días,Superficial,Selva Mediana Subperennifolia,Influido,Impacto Severo,0,0,100,500,1653.93,2253.93,Mayor a 100 Hectáreas,43200,136800,244800,Guerrero,,,,,,,,,
2024,24-12-0236,16.92395,-98.2340639,62,Guerrero,Tlacoachistlahuaca,12,62,6212,Centro,El Carmen - Huehuetonoc,Desconocidas,Desconocidas,5/25/2024,5/30/2024,4 a 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,29,50,178.73,257.73,Mayor a 100 Hectáreas,14400,160200,435900,Guerrero,,,,,,,,,
2024,24-12-0237,16.8680917,-98.350775,62,Guerrero,Tlacoachistlahuaca,12,62,6212,Centro,San Jeronimo,Desconocidas,Desconocidas,6/5/2024,6/8/2024,4 a 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,0,80,95.47,175.47,Mayor a 100 Hectáreas,99000,162000,285600,Guerrero,,,,,,,,,
2024,24-12-0238,18.3903167,-100.343736,64,Guerrero,Tlalchapa,12,64,6412,Centro,Tlalchapa,Desconocidas,Desconocidas,2/28/2024,3/3/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,64.02,0,95,159.02,Mayor a 100 Hectáreas,25860,0,388800,Guerrero,,,,,,,,,
2024,24-12-0239,18.56795,-99.4247611,55,Guerrero,Taxco de Alarcón,12,55,5512,Centro,Santa Fe Tepetlapa,Desconocidas,Desconocidas,4/7/2024,4/12/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,7.04,0,0,7.04,6 a 10 Hectáreas,12600,0,457200,Guerrero,,,,,,,,,
2024,24-12-0240,17.9504417,-101.301592,38,Guerrero,Zihuatanejo de Azueta,12,38,3812,Centro,Vallecitos de Zaragoza,Desconocidas,Desconocidas,5/25/2024,5/28/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,361.28,0,0,361.28,Mayor a 100 Hectáreas,15000,0,294000,Guerrero,,,,,,,,,
2024,24-12-0241,18.015,-101.215922,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,El Cundan Grande,Desconocidas,Desconocidas,5/7/2024,5/19/2024,Mayor de 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,1739.72,0,0,1739.72,Mayor a 100 Hectáreas,18000,0,1076400,Guerrero,,,,,,,,,
2024,24-12-0242,17.5530806,-98.4836472,66,Guerrero,Tlapa de Comonfort,12,66,6612,Centro,Atlamajac,Desconocidas,Desconocidas,5/1/2024,5/3/2024,2 a 3 Días,Superficial,Palmar Inducido,Condiciones especiales,Impacto Mínimo,0,0,97.33,0,0,97.33,51 a 100 Hectáreas,21600,0,194400,Guerrero,,,,,,,,,
2024,24-12-0243,17.5080139,-98.5178333,66,Guerrero,Tlapa de Comonfort,12,66,6612,Centro,Santa María Guadalupe El Platanar,Desconocidas,Desconocidas,5/6/2024,5/9/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,100.06,0,0,100.06,Mayor a 100 Hectáreas,6000,0,279600,Guerrero,,,,,,,,,
2024,24-12-0244,16.6347667,-98.458425,46,Guerrero,Ometepec,12,46,4612,Centro,Ometepec,Desconocidas,Desconocidas,4/23/2024,4/23/2024,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,206.2,0,0,206.2,Mayor a 100 Hectáreas,3660,0,19860,Guerrero,,,,,,,,,
2024,24-12-0245,18.0550139,-102.044656,68,Guerrero,La Unión de Isidoro Montes de Oca,12,68,6812,Centro,La Parota,Desconocidas,Desconocidas,5/26/2024,5/28/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,401.76,0,0,401.76,Mayor a 100 Hectáreas,11400,0,187800,Guerrero,,,,,,,,,
2024,24-12-0246,18.0633667,-102.1672,68,Guerrero,La Unión de Isidoro Montes de Oca,12,68,6812,Centro,La Barranca de marmolejo,Desconocidas,Desconocidas,5/25/2024,5/28/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,140.52,0,0,140.52,Mayor a 100 Hectáreas,16800,0,279600,Guerrero,,,,,,,,,
2024,24-12-0247,18.0398389,-102.000639,68,Guerrero,La Unión de Isidoro Montes de Oca,12,68,6812,Centro,Nuevo centro de población Emiliano Zapata,Desconocidas,Desconocidas,5/16/2024,5/19/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,63.92,0,0,63.92,51 a 100 Hectáreas,12600,0,268200,Guerrero,,,,,,,,,
2024,24-12-0248,17.8895333,-101.572878,68,Guerrero,La Unión de Isidoro Montes de Oca,12,68,6812,Centro,San Ignacio,Desconocidas,Desconocidas,5/3/2024,5/9/2024,4 a 7 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,393.07,0,0,393.07,Mayor a 100 Hectáreas,15600,0,554400,Guerrero,,,,,,,,,
2024,24-12-0249,17.9549167,-101.550897,68,Guerrero,La Unión de Isidoro Montes de Oca,12,68,6812,Centro,El Paso del Limón,Desconocidas,Desconocidas,5/7/2024,5/19/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,268.34,0,0,268.34,Mayor a 100 Hectáreas,16140,0,1053000,Guerrero,,,,,,,,,
2024,24-12-0250,18.3554167,-101.634044,16,Guerrero,Coahuayutla de José María Izazaga,12,16,1612,Centro,La Higuerita,Desconocidas,Desconocidas,5/5/2024,5/30/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1208.02,0,0,1208.02,Mayor a 100 Hectáreas,15600,0,2196000,Guerrero,,,,,,,,,
2024,24-12-0251,18.2460667,-101.089483,73,Guerrero,Zirándaro,12,73,7312,Centro,Cayuncha,Desconocidas,Desconocidas,5/24/2024,5/25/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,500.25,0,0,500.25,Mayor a 100 Hectáreas,15600,0,122400,Guerrero,,,,,,,,,
2024,24-12-0252,17.8195361,-101.637542,38,Guerrero,Zihuatanejo de Azueta,12,38,3812,Centro,Pantla,Desconocidas,Desconocidas,5/27/2024,6/1/2024,4 a 7 Días,Superficial,Selva Mediana Caducifolia,Influido,Impacto Mínimo,0,0,1794.41,0,0,1794.41,Mayor a 100 Hectáreas,15600,0,468000,Guerrero,,,,,,,,,
2024,24-12-0253,17.9770583,-101.72095,68,Guerrero,La Unión de Isidoro Montes de Oca,12,68,6812,Centro,Las Juntas del Río de la Unión,Desconocidas,Desconocidas,5/5/2024,5/14/2024,Mayor de 7 Días,Superficial,Selva Mediana Subcaducifolia,Influido,Impacto Mínimo,0,0,853.42,0,0,853.42,Mayor a 100 Hectáreas,18000,0,813600,Guerrero,,,,,,,,,
2024,24-12-0254,17.8678167,-101.469133,38,Guerrero,Zihuatanejo de Azueta,12,38,3812,Centro,La Laja y Anexos,Desconocidas,Desconocidas,5/3/2024,5/5/2024,2 a 3 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,78.36,0,0,78.36,51 a 100 Hectáreas,15600,0,194400,Guerrero,,,,,,,,,
2024,24-12-0255,17.8663306,-101.454322,38,Guerrero,Zihuatanejo de Azueta,12,38,3812,Centro,La Laja y sus Anexos,Desconocidas,Desconocidas,5/7/2024,5/14/2024,Mayor de 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,257.44,0,0,257.44,Mayor a 100 Hectáreas,18000,0,640800,Guerrero,,,,,,,,,
2024,24-12-0256,17.77165,-101.56795,38,Guerrero,Zihuatanejo de Azueta,12,38,3812,Centro,Arroyo Seco,Desconocidas,Desconocidas,5/23/2024,6/1/2024,Mayor de 7 Días,Superficial,Selva Mediana Caducifolia,Influido,Impacto Mínimo,0,0,480.99,0,0,480.99,Mayor a 100 Hectáreas,16140,0,813600,Guerrero,,,,,,,,,
2024,24-12-0257,18.0532639,-99.4341306,59,Guerrero,Tepecoacuilco de Trujano,12,59,5912,Centro,San Agustin Oapan,Desconocidas,Desconocidas,4/14/2024,4/19/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1603.15,0,0,1603.15,Mayor a 100 Hectáreas,16200,0,468000,Guerrero,,,,,,,,,
2024,24-12-0258,17.6251889,-101.061308,48,Guerrero,Petatlán,12,48,4812,Centro,El Mameyal,Desconocidas,Desconocidas,5/13/2024,5/16/2024,4 a 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,278.79,0,0,278.79,Mayor a 100 Hectáreas,16200,0,284400,Guerrero,,,,,,,,,
2024,24-12-0259,17.7145944,-101.282092,48,Guerrero,Petatlán,12,48,4812,Centro,Los Llanos / El Camalote,Desconocidas,Desconocidas,4/26/2024,5/18/2024,Mayor de 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,1727.5,0,0,1727.5,Mayor a 100 Hectáreas,20400,0,1921200,Guerrero,,,,,,,,,
2024,24-12-0260,17.6530194,-101.502856,38,Guerrero,Zihuatanejo de Azueta,12,38,3812,Centro,Agua de Correa,Desconocidas,Desconocidas,3/13/2024,3/17/2024,4 a 7 Días,Superficial,Selva Mediana Caducifolia,Influido,Impacto Mínimo,0,0,222.81,0,0,222.81,Mayor a 100 Hectáreas,25200,0,388800,Guerrero,,,,,,,,,
2024,24-12-0261,18.2345583,-100.709397,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,San José,Desconocidas,Desconocidas,3/26/2024,4/4/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,789.77,0,0,789.77,Mayor a 100 Hectáreas,15600,0,799200,Guerrero,,,,,,,,,
2024,24-12-0262,18.1097806,-101.421136,16,Guerrero,Coahuayutla de José María Izazaga,12,16,1612,Centro,Las Truchas,Desconocidas,Desconocidas,5/13/2024,5/25/2024,Mayor de 7 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,191.75,0,0,191.75,Mayor a 100 Hectáreas,16200,0,1058400,Guerrero,,,,,,,,,
2024,24-12-0263,17.4454,-101.125217,48,Guerrero,Petatlán,12,48,4812,Centro,Arroyo Seco,Desconocidas,Desconocidas,4/25/2024,4/26/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,133.99,0,0,133.99,Mayor a 100 Hectáreas,2617200,0,104400,Guerrero,,,,,,,,,
2024,24-12-0264,18.4589778,-101.230281,73,Guerrero,Zirándaro,12,73,7312,Centro,Catzundaro,Desconocidas,Desconocidas,5/23/2024,5/25/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,153.12,0,0,153.12,Mayor a 100 Hectáreas,17400,0,180000,Guerrero,,,,,,,,,
2024,24-12-0265,18.7268944,-100.652669,27,Guerrero,Cutzamala de Pinzón,12,27,2712,Centro,Hacienda de los Guajes,Desconocidas,Desconocidas,4/17/2024,5/18/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,27.07,0,0,27.07,21 a 50 Hectáreas,28800,0,2721600,Guerrero,,,,,,,,,
2024,24-12-0266,18.5540361,-100.717394,27,Guerrero,Cutzamala de Pinzón,12,27,2712,Centro,Cuataceo,Desconocidas,Desconocidas,5/13/2024,5/16/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,353.32,0,0,353.32,Mayor a 100 Hectáreas,26400,0,306000,Guerrero,,,,,,,,,
2024,24-12-0267,17.5170111,-100.952636,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,El Porvenir y sus anexos,Desconocidas,Desconocidas,4/30/2024,5/17/2024,Mayor de 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,130,0,0,130,Mayor a 100 Hectáreas,22800,0,1501200,Guerrero,,,,,,,,,
2024,24-12-0268,17.32355,-100.710389,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Coatan y sus Anexos,Desconocidas,Desconocidas,5/9/2024,5/11/2024,2 a 3 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,195.16,0,0,195.16,Mayor a 100 Hectáreas,25200,0,201600,Guerrero,,,,,,,,,
2024,24-12-0269,17.3564556,-100.935586,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,San Luis de la Loma,Desconocidas,Desconocidas,5/25/2024,5/28/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,289,0,0,289,Mayor a 100 Hectáreas,19800,0,277200,Guerrero,,,,,,,,,
2024,24-12-0270,17.4608389,-100.876378,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Santa Lucía y sus Anexos,Desconocidas,Desconocidas,5/23/2024,5/25/2024,2 a 3 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,172.29,0,0,172.29,Mayor a 100 Hectáreas,25200,0,201600,Guerrero,,,,,,,,,
2024,24-12-0271,17.5366944,-100.668617,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Las Humedades,Desconocidas,Desconocidas,5/20/2024,5/20/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,74.39,0,0,74.39,51 a 100 Hectáreas,14400,0,46800,Guerrero,,,,,,,,,
2024,24-12-0272,17.5431417,-100.648153,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Las Humedades,Desconocidas,Desconocidas,5/16/2024,5/20/2024,4 a 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,214.85,0,0,214.85,Mayor a 100 Hectáreas,16200,0,381600,Guerrero,,,,,,,,,
2024,24-12-0273,17.5442222,-100.633692,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Las Humedades,Desconocidas,Desconocidas,5/3/2024,5/13/2024,Mayor de 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,41.4,0,0,41.4,21 a 50 Hectáreas,29340,0,907200,Guerrero,,,,,,,,,
2024,24-12-0274,17.1934083,-100.552611,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Llano de la Puerta,Desconocidas,Desconocidas,4/23/2024,4/24/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,536.07,0,0,536.07,Mayor a 100 Hectáreas,16200,0,122400,Guerrero,,,,,,,,,
2024,24-12-0275,17.273875,-100.494414,11,Guerrero,Atoyac de Álvarez,12,11,1112,Centro,Coatan y sus Anexos,Desconocidas,Desconocidas,4/13/2024,4/14/2024,2 a 3 Días,Superficial,Selva Mediana Subperennifolia,Influido,Impacto Mínimo,0,0,92.37,0,0,92.37,51 a 100 Hectáreas,7200,0,136800,Guerrero,,,,,,,,,
2024,24-12-0276,17.2645528,-100.503992,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Tierras Blancas,Desconocidas,Desconocidas,5/18/2024,5/19/2024,2 a 3 Días,Superficial,Selva Mediana Subperennifolia,Influido,Impacto Mínimo,0,0,82.3,0,0,82.3,51 a 100 Hectáreas,10800,0,126000,Guerrero,,,,,,,,,
2024,24-12-0277,17.607875,-100.823925,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Bajos del Balsamar,Desconocidas,Desconocidas,5/12/2024,5/27/2024,Mayor de 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,59.69,0,0,59.69,51 a 100 Hectáreas,21600,0,1339200,Guerrero,,,,,,,,,
2024,24-12-0278,17.9187833,-100.6037,3,Guerrero,Ajuchitlán del Progreso,12,3,312,Centro,Puerto Grande / El Espiritu,Desconocidas,Desconocidas,5/15/2024,6/10/2024,Mayor de 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,2170.91,0,0,2170.91,Mayor a 100 Hectáreas,21600,0,2286000,Guerrero,,,,,,,,,
2024,24-12-0279,18.3139167,-100.723531,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,Jaripo,Desconocidas,Desconocidas,2/28/2024,2/29/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,320.76,0,0,320.76,Mayor a 100 Hectáreas,19800,0,133200,Guerrero,,,,,,,,,
2024,24-12-0280,18.3388306,-100.734717,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,Coyuca de Catalán,Desconocidas,Desconocidas,4/2/2024,4/5/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,120.12,0,0,120.12,Mayor a 100 Hectáreas,19800,0,306000,Guerrero,,,,,,,,,
2024,24-12-0281,18.4160139,-100.526022,64,Guerrero,Tlalchapa,12,64,6412,Centro,Tlalchapa,Desconocidas,Desconocidas,3/27/2024,3/28/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,278.56,0,0,278.56,Mayor a 100 Hectáreas,19800,0,136800,Guerrero,,,,,,,,,
2024,24-12-0282,17.9180056,-100.795464,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,Los Guajes de Ayala,Desconocidas,Desconocidas,4/23/2024,5/1/2024,Mayor de 7 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,173.43,0,0,173.43,Mayor a 100 Hectáreas,23940,0,727200,Guerrero,,,,,,,,,
2024,24-12-0283,18.3293472,-100.727464,22,Guerrero,Coyuca de Catalán,12,22,2212,Centro,Coyuca de Catalán,Desconocidas,Desconocidas,3/15/2024,3/16/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,190.25,0,0,190.25,Mayor a 100 Hectáreas,28800,0,133200,Guerrero,,,,,,,,,
2024,24-12-0284,18.5421944,-100.471325,64,Guerrero,Tlalchapa,12,64,6412,Centro,Tlalchapa,Desconocidas,Desconocidas,5/16/2024,5/17/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,87.09,0,0,87.09,51 a 100 Hectáreas,28800,0,126000,Guerrero,,,,,,,,,
2024,24-12-0285,18.4887333,-100.134144,31,Guerrero,General Canuto A. Neri,12,31,3112,Centro,San Simón Otzuma,Desconocidas,Desconocidas,5/8/2024,5/15/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,621.56,0,0,621.56,Mayor a 100 Hectáreas,19800,0,651600,Guerrero,,,,,,,,,
2024,24-12-0286,17.5879417,-100.622628,57,Guerrero,Técpan de Galeana,12,57,5712,Centro,Cordon Grande,Desconocidas,Desconocidas,5/17/2024,5/17/2024,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,71.57,0,0,71.57,51 a 100 Hectáreas,25200,0,54000,Guerrero,,,,,,,,,
2024,24-12-0287,17.9912028,-100.191586,54,Guerrero,San Miguel Totolapan,12,54,5412,Centro,Coronilla,Desconocidas,Desconocidas,5/2/2024,5/15/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,287.84,0,0,287.84,Mayor a 100 Hectáreas,25200,0,1144800,Guerrero,,,,,,,,,
2024,24-12-0288,17.6604778,-100.629797,3,Guerrero,Ajuchitlán del Progreso,12,3,312,Centro,Los Fresnos de Puerto Rico,Desconocidas,Desconocidas,5/6/2024,5/9/2024,4 a 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,184.73,0,0,184.73,Mayor a 100 Hectáreas,28800,0,298800,Guerrero,,,,,,,,,
2024,24-12-0289,18.1365917,-100.283608,54,Guerrero,San Miguel Totolapan,12,54,5412,Centro,El Cubo,Desconocidas,Desconocidas,5/4/2024,5/4/2024,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,136.9,0,0,136.9,Mayor a 100 Hectáreas,14400,0,46800,Guerrero,,,,,,,,,
2024,24-12-0290,18.6044694,-100.448386,64,Guerrero,Tlalchapa,12,64,6412,Centro,La Rueda o Cacanicua,Desconocidas,Desconocidas,5/1/2024,5/1/2024,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,38.37,0,0,38.37,21 a 50 Hectáreas,22800,0,43200,Guerrero,,,,,,,,,
2024,24-12-0291,18.3550417,-100.183319,7,Guerrero,Arcelia,12,7,712,Centro,El Potrero,Desconocidas,Desconocidas,3/26/2024,3/28/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,419.18,0,0,419.18,Mayor a 100 Hectáreas,19200,0,212400,Guerrero,,,,,,,,,
2024,24-12-0292,17.4483917,-100.232792,11,Guerrero,Atoyac de Álvarez,12,11,1112,Centro,El Porvenir y El Limón,Desconocidas,Desconocidas,5/24/2024,5/28/2024,4 a 7 Días,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,93.09,0,0,93.09,51 a 100 Hectáreas,16200,0,381600,Guerrero,,,,,,,,,
2024,24-12-0293,17.2628417,-100.446233,11,Guerrero,Atoyac de Álvarez,12,11,1112,Centro,Atoyac de Álvarez,Desconocidas,Desconocidas,5/19/2024,5/28/2024,Mayor de 7 Días,Superficial,Selva Mediana Subcaducifolia,Influido,Impacto Mínimo,0,0,150.29,0,0,150.29,Mayor a 100 Hectáreas,16200,0,802800,Guerrero,,,,,,,,,
2024,24-12-0294,18.4039889,-100.234733,7,Guerrero,Arcelia,12,7,712,Centro,Miahuatepec,Desconocidas,Desconocidas,4/23/2024,5/3/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,199.5,0,0,199.5,Mayor a 100 Hectáreas,24000,0,896400,Guerrero,,,,,,,,,
2024,24-12-0295,17.9303639,-100.165239,54,Guerrero,San Miguel Totolapan,12,54,5412,Centro,Coronilla / Tetela del Río,Desconocidas,Desconocidas,5/3/2024,5/14/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,661.42,0,0,661.42,Mayor a 100 Hectáreas,3600,0,986400,Guerrero,,,,,,,,,
2024,24-12-0296,17.9529333,-100.138581,32,Guerrero,General Heliodoro Castillo,12,32,3212,Centro,Tetela del Río,Desconocidas,Desconocidas,5/5/2024,5/7/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,205.49,0,0,205.49,Mayor a 100 Hectáreas,19800,0,201600,Guerrero,,,,,,,,,
2024,24-12-0297,17.6915611,-100.399631,54,Guerrero,San Miguel Totolapan,12,54,5412,Centro,Tehuehuetle / Coronilla,Desconocidas,Desconocidas,5/25/2024,6/2/2024,Mayor de 7 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,655.06,0,0,655.06,Mayor a 100 Hectáreas,17400,0,734400,Guerrero,,,,,,,,,
2024,24-12-0298,17.8420611,-100.173389,54,Guerrero,San Miguel Totolapan,12,54,5412,Centro,Coronilla,Desconocidas,Desconocidas,5/18/2024,5/18/2024,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,60.5,0,0,60.5,51 a 100 Hectáreas,21600,0,54000,Guerrero,,,,,,,,,
